Fecha;Equipo_name;Torneo;Alineacion;Alineacion_contrincante;equipo;equipo_contrincante;equipo_contrincante_name;tarjetas;tarjetas_contrincante;Remates;Remates_contrincante;Remates al arco;Remates al arco_contrincante;Posesión;Posesión_contrincante;Pases;Precisión de los pases;Faltas;Faltas_contrincante;Tarjetas amarillas;Tarjetas amarillas_contrincante;Tarjetas rojas;Tarjetas rojas_contrincante;Tiros de esquina;Mark Flekken-Brentford;Michael Kayode-Brentford;Nathan Collins-Brentford;Sepp van den Berg-Brentford;Keane Lewis-Potter-Brentford;Christian Nørgaard-Brentford;Yehor Yarmolyuk-Brentford;Bryan Mbeumo-Brentford;Mikkel Damsgaard-Brentford;Kevin Schade-Brentford;Yoane Wissa-Brentford;Tiros de esquina_concedidos;Posesión_contra_por_remate;tarjetas_por_falta;pases_completados;faltas_por_pases;pases_por_posesion;tirosEsquina_por_remate;tirosEsquina_por_posesion;diff_remates;diff_posesion;diff_Tiros de esquina;diff_tarjetas;diff_faltas;remates_por_pase;posesion_por_remate;posesion_por_gol;tirosEsquina_por_gol;goles_primera_mitad;goles_segunda_mitad;goles_totales;gano;empato;perdio;visitante;local;conversion_goles;conversion_arco;goles_por_pase;remates_al_arco_por_gol;Kristoffer Ajer-Brentford;Vitaly Janelt-Brentford;Ethan Pinnock-Brentford;Hákon Rafn Valdimarsson-Brentford;Mads Roerslev-Brentford;Mathias Jensen-Brentford;Kim Ji-soo-Brentford;Rico Henry-Brentford;Paris Maghoma-Brentford;Fábio Carvalho-Brentford;Ben Mee-Brentford;Igor Thiago-Brentford;Jayden Meghoma-Brentford;Ryan Trevitt-Brentford;Frank Onyeka-Brentford;Myles Peart-Harris-Brentford;Mathias Jørgensen-Brentford;Sergio Reguilón-Brentford;Ivan Toney-Brentford;Neal Maupay-Brentford;Thomas Strakosha-Brentford;Josh Dasilva-Brentford;Saman Ghoddos-Brentford;Shandon Baptiste-Brentford;Aaron Hickey-Brentford;David Raya-Brentford;Pontus Jansson-Brentford;Mads Bech Sørensen-Brentford
2023-09-27;Brentford;14;2;0;57;9;Arsenal;2;2;18;10;4;3;0.4;0.6;406;0.75;7;10;2;2;0;0;1;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;3;0.06;0.2857142857142857;304;0.0230263157894736;760.0;0.0555555555555555;2.5;8;-0.1999999999999999;-2;0;-3;0.0443349753694581;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-09-23;Brentford;3;0;8;57;64;Everton;2;2;12;18;2;6;0.58;0.42;588;0.82;9;12;2;2;0;0;1;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;4;0.0233333333333333;0.2222222222222222;482;0.0186721991701244;831.0344827586207;0.0833333333333333;1.7241379310344829;-6;0.1599999999999999;-3;0;-3;0.0204081632653061;0.0833333333333333;0.58;1.0;1;0;1;0;0;1;0;1;0.0833333333333333;0.5;0.0017006802721088;12.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-09-16;Brentford;3;4;0;57;60;Newcastle;5;3;11;9;2;2;0.43;0.57;367;0.72;12;8;5;3;0;0;3;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;8;0.0633333333333333;0.4166666666666667;264;0.0454545454545454;613.953488372093;0.2727272727272727;6.976744186046512;2;-0.1399999999999999;-5;2;4;0.0299727520435967;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-08-26;Brentford;3;0;3;57;65;Crystal Palace;0;0;12;15;1;5;0.6;0.4;518;0.84;9;15;0;0;0;0;8;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;6;0.0266666666666666;0.0;435;0.0206896551724137;725.0;0.6666666666666666;13.333333333333334;-3;0.1999999999999999;2;0;-6;0.0231660231660231;0.0833333333333333;0.6;8.0;1;0;1;0;1;0;0;1;0.0833333333333333;1.0;0.0019305019305019;12.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-08-19;Brentford;3;0;0;57;58;Fulham;2;3;17;10;8;2;0.45;0.55;391;0.83;12;13;2;2;0;1;5;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;5;0.055;0.1666666666666666;325;0.0369230769230769;722.2222222222222;0.2941176470588235;11.11111111111111;7;-0.1;0;-1;-1;0.0434782608695652;0.1764705882352941;0.15;1.6666666666666667;1;2;3;1;0;0;1;0;0.1764705882352941;0.375;0.0076726342710997;5.666666666666667;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-08-13;Brentford;3;4;3;57;56;Tottenham;1;4;11;18;6;6;0.3;0.7;306;0.76;12;13;1;4;0;0;3;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;6;0.0388888888888888;0.0833333333333333;233;0.0515021459227467;776.6666666666667;0.2727272727272727;10.0;-7;-0.3999999999999999;-3;-3;-1;0.0359477124183006;0.1818181818181818;0.15;1.5;2;0;2;0;1;0;0;1;0.1818181818181818;0.3333333333333333;0.0065359477124183;5.5;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-07-30;Brentford;3;0;30;57;1;Aston Villa;0;2;10;14;3;3;0.38;0.62;348;0.83;11;8;0;2;0;0;3;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;3;0.0442857142857142;0.0;289;0.0380622837370242;760.5263157894736;0.3;7.894736842105263;-4;-0.24;0;-2;3;0.028735632183908;0.3;0.1266666666666666;1.0;2;1;3;0;1;0;1;0;0.3;1.0;0.0086206896551724;3.333333333333333;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0
2023-07-26;Brentford;3;1;3;57;54;Brighton;2;0;14;13;7;4;0.41;0.59;386;0.8;16;12;2;0;0;0;8;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;2;0.0453846153846153;0.125;309;0.0517799352750809;753.6585365853659;0.5714285714285714;19.51219512195122;1;-0.18;6;2;4;0.0362694300518134;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-05-28;Brentford;3;4;31;57;3;Manchester City;4;0;11;17;4;3;0.34;0.66;323;0.79;12;8;4;0;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;4;0.0388235294117647;0.3333333333333333;255;0.0470588235294117;750.0;0.2727272727272727;8.823529411764705;-6;-0.32;-1;4;4;0.0340557275541795;0.0909090909090909;0.34;3.0;0;1;1;1;0;0;0;1;0.0909090909090909;0.25;0.0030959752321981;11.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
2023-05-06;Brentford;3;4;0;57;2;Liverpool;2;4;5;15;1;5;0.46;0.54;326;0.74;10;19;2;4;0;0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;7;0.036;0.2;241;0.0414937759336099;523.9130434782609;0.6;6.521739130434782;-10;-0.08;-4;-2;-9;0.0153374233128834;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
2023-04-29;Brentford;3;0;17;57;55;Nottingham Forest;1;2;14;5;8;3;0.69;0.31;550;0.84;6;13;1;2;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0;0.062;0.1666666666666666;462;0.0129870129870129;669.5652173913044;0.4285714285714285;8.695652173913045;9;0.3799999999999999;6;-1;-7;0.0254545454545454;0.1428571428571428;0.345;3.0;0;2;2;1;0;0;0;1;0.1428571428571428;0.25;0.0036363636363636;7.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
2023-04-22;Brentford;3;0;3;57;1;Aston Villa;3;2;16;14;5;2;0.42;0.58;308;0.68;12;8;3;2;0;0;8;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;4;0.0414285714285714;0.25;209;0.0574162679425837;497.6190476190477;0.5;19.047619047619047;2;-0.1599999999999999;4;1;4;0.0519480519480519;0.0625;0.42;8.0;0;1;1;0;1;0;0;1;0.0625;0.2;0.0032467532467532;16.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
2023-04-08;Brentford;3;4;0;57;60;Newcastle;0;2;12;10;6;4;0.41;0.59;273;0.75;10;15;0;2;0;0;6;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;5;0.059;0.0;205;0.048780487804878;500.00000000000006;0.5;14.634146341463415;2;-0.18;1;-2;-5;0.0439560439560439;0.0833333333333333;0.41;6.0;1;0;1;0;0;1;0;1;0.0833333333333333;0.1666666666666666;0.0036630036630036;12.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0
2023-04-05;Brentford;3;4;3;57;62;Manchester United;2;3;6;18;1;3;0.35;0.65;327;0.76;13;9;2;3;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;12;0.0361111111111111;0.1538461538461538;249;0.0522088353413654;711.4285714285714;0.5;8.571428571428571;-12;-0.3;-9;-1;4;0.018348623853211;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
2023-04-01;Brentford;3;4;3;57;54;Brighton;1;2;7;33;5;15;0.27;0.73;227;0.66;10;16;1;2;0;0;0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;14;0.0221212121212121;0.1;150;0.0666666666666666;555.5555555555555;0.0;0.0;-26;-0.4599999999999999;-14;-1;-6;0.0308370044052863;0.4285714285714285;0.09;0.0;2;1;3;0;1;0;1;0;0.4285714285714285;0.6;0.013215859030837;2.333333333333333;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0
2023-03-18;Brentford;3;0;3;57;63;Leicester City;2;2;11;14;2;1;0.53;0.47;484;0.77;10;11;1;2;1;0;8;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;4;0.0335714285714285;0.2;373;0.0268096514745308;703.7735849056603;0.7272727272727273;15.094339622641508;-3;0.06;4;0;-1;0.0227272727272727;0.0909090909090909;0.53;8.0;1;0;1;0;1;0;0;1;0.0909090909090909;0.5;0.0020661157024793;11.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
2023-03-15;Brentford;3;0;3;57;68;Southampton;2;1;11;7;5;1;0.33;0.67;289;0.64;10;14;2;1;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;3;0.0957142857142857;0.2;185;0.054054054054054;560.6060606060606;0.2727272727272727;9.09090909090909;4;-0.34;0;1;-4;0.0380622837370242;0.1818181818181818;0.165;1.5;1;1;2;1;0;0;1;0;0.1818181818181818;0.4;0.0069204152249134;5.5;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
2023-03-06;Brentford;3;0;3;57;58;Fulham;0;3;14;9;6;5;0.36;0.64;274;0.66;12;17;0;3;0;0;2;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;3;0.0711111111111111;0.0;181;0.0662983425414364;502.77777777777777;0.1428571428571428;5.555555555555555;5;-0.28;-1;-3;-5;0.0510948905109489;0.2142857142857142;0.12;0.6666666666666666;1;2;3;1;0;0;0;1;0.2142857142857142;0.5;0.010948905109489;4.666666666666667;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
2023-02-11;Brentford;3;2;0;57;9;Arsenal;2;0;9;23;2;7;0.3;0.7;267;0.66;9;9;2;0;0;0;4;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;7;0.0304347826086956;0.2222222222222222;176;0.0511363636363636;586.6666666666667;0.4444444444444444;13.333333333333334;-14;-0.3999999999999999;-3;2;0;0.0337078651685393;0.1111111111111111;0.3;4.0;0;1;1;0;1;0;1;0;0.1111111111111111;0.5;0.0037453183520599;9.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2023-02-04;Brentford;3;0;3;57;68;Southampton;1;2;14;14;4;6;0.48;0.52;396;0.69;10;9;1;2;0;0;4;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;4;0.0371428571428571;0.1;273;0.0366300366300366;568.75;0.2857142857142857;8.333333333333334;0;-0.04;0;-1;1;0.0353535353535353;0.2142857142857142;0.16;1.3333333333333333;2;1;3;1;0;0;0;1;0.2142857142857142;0.75;0.0075757575757575;4.666666666666667;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0
2023-01-22;Brentford;3;2;3;57;817;Leeds;2;2;6;9;0;5;0.41;0.59;346;0.64;18;10;2;2;0;0;3;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2;0.0655555555555555;0.1111111111111111;221;0.0814479638009049;539.0243902439024;0.5;7.317073170731708;-3;-0.18;1;0;8;0.0173410404624277;0.0;0.0;0.0;0;0;0;0;1;0;1;0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2023-01-07;Brentford;15;2;2;57;61;West Ham;1;1;10;9;1;1;0.6;0.4;533;0.83;6;8;1;1;0;0;5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;4;0.0444444444444444;0.1666666666666666;442;0.0135746606334841;736.6666666666667;0.5;8.333333333333334;1;0.1999999999999999;1;0;-2;0.0187617260787992;0.0;0.0;0.0;0;0;0;0;0;1;0;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0
2022-12-26;Brentford;3;2;6;57;56;Tottenham;3;1;9;15;5;8;0.39;0.61;335;0.63;11;10;3;1;0;0;6;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;5;0.0406666666666666;0.2727272727272727;211;0.0521327014218009;541.025641025641;0.6666666666666666;15.384615384615383;-6;-0.2199999999999999;1;2;1;0.026865671641791;0.2222222222222222;0.195;3.0;1;1;2;0;1;0;0;1;0.2222222222222222;0.4;0.0059701492537313;4.5;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2022-11-12;Brentford;3;2;0;57;3;Manchester City;2;2;10;29;8;6;0.25;0.75;216;0.56;7;9;2;2;0;0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;10;0.0258620689655172;0.2857142857142857;121;0.0578512396694214;484.0;0.2;8.0;-19;-0.5;-8;0;-2;0.0462962962962962;0.2;0.125;1.0;1;1;2;1;0;0;1;0;0.2;0.25;0.0092592592592592;5.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2022-11-08;Brentford;14;6;5;57;-1;Gillingham;0;1;16;1;7;1;0.81;0.19;738;0.89;9;10;0;1;0;0;14;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1;0.19;0.0;657;0.0136986301369863;811.1111111111111;0.875;17.28395061728395;15;0.6200000000000001;13;-1;-1;0.021680216802168;0.0625;0.81;14.0;1;0;1;0;1;0;0;1;0.0625;0.1428571428571428;0.0013550135501355;16.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
2022-11-05;Brentford;3;0;28;57;55;Nottingham Forest;2;2;6;15;2;7;0.53;0.47;477;0.76;11;10;2;2;0;0;3;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;3;0.0313333333333333;0.1818181818181818;363;0.0303030303030303;684.9056603773585;0.5;5.660377358490566;-9;0.06;0;0;1;0.0125786163522012;0.3333333333333333;0.265;1.5;1;1;2;0;1;0;1;0;0.3333333333333333;1.0;0.0041928721174004;3.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2022-10-29;Brentford;3;0;3;57;67;Wolves;3;4;12;13;3;4;0.58;0.42;419;0.8;10;17;3;3;0;1;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;6;0.0323076923076923;0.3;335;0.0298507462686567;577.5862068965517;0.25;5.172413793103448;-1;0.1599999999999999;-3;-1;-7;0.0286396181384248;0.0833333333333333;0.58;3.0;0;1;1;0;1;0;0;1;0.0833333333333333;0.3333333333333333;0.0023866348448687;12.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
2022-10-23;Brentford;3;2;3;57;1;Aston Villa;0;1;12;19;3;11;0.55;0.45;397;0.76;11;14;0;1;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;7;0.0236842105263157;0.0;302;0.0364238410596026;549.090909090909;0.5;10.909090909090908;-7;0.1;-1;-1;-3;0.0302267002518891;0.0;0.0;0.0;0;0;0;0;0;1;1;0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
2022-10-19;Brentford;3;2;23;57;53;Chelsea;0;0;8;14;5;5;0.33;0.67;317;0.7;7;7;0;0;0;0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2;0.0478571428571428;0.0;222;0.0315315315315315;672.7272727272727;0.75;18.18181818181818;-6;-0.34;4;0;0;0.0252365930599369;0.0;0.0;0.0;0;0;0;0;1;0;0;1;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
